lat,lon
35.975417,139.416011
35.530531,139.702801
35.145791,136.942520
35.174523,136.960717
35.174523,136.960717
35.170308,134.291991
35.099332,137.099531
35.174523,136.960717
34.999165,137.254574
35.786745,137.046078
35.599252,139.738910
35.151950,137.301478
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
35.099332,137.099531
35.273804,137.007459
35.273804,137.007459
34.827644,137.378586
35.975417,139.416011
34.999165,137.254574
35.095364,137.042787
35.452792,139.390971
35.975417,139.416011
35.145791,136.942520
34.736739,135.339263
32.141813,120.431461
35.168637,136.910249
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
35.185105,136.899844
35.273804,137.007459
35.185105,136.899844
34.069831,134.555035
35.191379,136.793513
35.799427,139.468748
34.705033,135.513188
35.774143,139.681209
35.145791,136.942520
35.156751,137.008084
35.145791,136.942520
35.121923,136.784005
35.438731,139.390336
35.561206,139.715843
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
35.619687,138.474095
35.619687,138.474095
35.185105,136.899844
35.151950,137.301478
35.861640,139.645796
35.145791,136.942520
35.145791,136.942520
35.111779,136.971340
35.826223,139.806178
36.147247,139.388614
35.145791,136.942520
35.438731,139.390336
35.561206,139.715843
35.185105,136.899844
35.444991,139.636768
32.141813,120.431461
35.185105,136.899844
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
35.273804,137.007459
35.185105,136.899844
35.273804,137.007459
35.367634,139.387398
35.304878,136.806915
35.174523,136.960717
34.895858,136.838323
35.357674,139.318278
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.680656,139.765222
36.578050,136.648025
39.864207,116.496947
35.506637,139.724092
35.145791,136.942520
35.273804,137.007459
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.095364,137.042787
35.174523,136.960717
34.227603,132.636634
35.066610,136.684300
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.185105,136.899844
34.706481,137.851285
35.099332,137.099531
-5.208550,-45.393026
35.561206,139.715843
35.121923,136.784005
37.581304,126.914318
35.530531,139.702801
35.095364,137.042787
35.599252,139.738910
35.174523,136.960717
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.185105,136.899844
35.032530,135.745685
35.304878,136.806915
35.145791,136.942520
35.319950,136.703432
35.170308,134.291991
35.145791,136.942520
34.769123,137.391461
35.059360,137.013714
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
35.185105,136.899844
35.273804,137.007459
35.438731,139.390336
35.357674,139.318278
26.496500,108.169000
35.174523,136.960717
36.227409,139.376406
36.177516,139.252258
35.099332,137.099531
35.530531,139.702801
35.170308,134.291991
34.769123,137.391461
35.609985,140.118126
35.561206,139.715843
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
35.185105,136.899844
34.827644,137.378586
39.864207,116.496947
42.451720,128.126501
35.951010,139.975498
35.145791,136.942520
28.284693,117.202395
34.693238,135.194376
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
35.174523,136.960717
35.787937,139.903177
35.174523,136.960717
37.666185,139.040180
35.170308,134.291991
35.174523,136.960717
35.642591,139.766757
35.699493,139.636288
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
36.065758,139.522106
35.426109,137.061317
35.166471,136.946372
35.139303,137.053708
35.145791,136.942520
35.066610,136.684300
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
34.710979,137.725943
35.185105,136.899844
43.030446,141.278525
39.864207,116.496947
35.145791,136.942520
35.066610,136.684300
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.273804,137.007459
35.643227,139.740055
35.185105,136.899844
26.496500,108.169000
35.174523,136.960717
35.975796,139.752019
35.609985,140.118126
35.170697,136.881629
35.174523,136.960717
35.145791,136.942520
35.377633,136.782785
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.240984,137.116187
32.141813,120.431461
35.139303,137.053708
36.311173,139.196808
35.174523,136.960717
35.139303,137.053708
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.240984,137.116187
34.947764,137.075563
35.174523,136.960717
35.306607,136.934098
34.566673,132.753565
35.335757,137.127762
35.139303,137.053708
35.185105,136.899844
35.111779,136.971340
35.139303,137.053708
35.832258,140.145298
35.174523,136.960717
35.174523,136.960717
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.240984,137.116187
35.344508,136.866742
35.252355,136.917806
35.168793,136.882394
35.168793,136.882394
35.174523,136.960717
35.174523,136.960717
35.174523,136.960717
35.170308,134.291991
35.170308,134.291991
43.030446,141.278525
35.174523,136.960717
35.095364,137.042787
35.174523,136.960717
35.699997,139.988668
37.581304,126.914318
35.174523,136.960717
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.240984,137.116187
35.168614,136.872927
35.344508,136.866742
35.174523,136.960717
35.174523,136.960717
39.864207,116.496947
35.975796,139.752019
34.710979,137.725943
34.710979,137.725943
35.174523,136.960717
35.306607,136.934098
35.174523,136.960717
35.111779,136.971340
35.170308,134.291991
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.240984,137.116187
35.174523,136.960717
35.168793,136.882394
35.185105,136.899844
35.273804,137.007459
35.170308,134.291991
35.168614,136.872927
35.139303,137.053708
35.335757,137.127762
35.145791,136.942520
35.174523,136.960717
35.174523,136.960717
35.145791,136.942520
35.099332,137.099531
35.066610,136.684300
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
37.581304,126.914318
43.030446,141.278525
33.083492,112.900987
35.174523,136.960717
35.111779,136.971340
35.174523,136.960717
35.139303,137.053708
37.581304,126.914318
35.553960,136.706828
35.066610,136.684300
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.095364,137.042787
35.208148,137.037220
35.151950,137.301478
43.030446,141.278525
29.854790,118.593978
35.111779,136.971340
35.145791,136.942520
37.578130,126.984845
35.174523,136.960717
35.170308,134.291991
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
34.947764,137.075563
35.344508,136.866742
35.649154,139.812790
37.578130,126.984845
35.786745,137.046078
35.344508,136.866742
35.975417,139.416011
28.249695,116.598520
35.151950,137.301478
35.170308,134.291991
35.174523,136.960717
35.890399,139.790863
35.170308,134.291991
35.174523,136.960717
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.240984,137.116187
35.344508,136.866742
35.619687,138.474095
35.325190,136.900712
35.145791,136.942520
31.245400,108.212000
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
48.599167,-1.343498
49.687382,33.266941
-4.842695,38.318805
35.151950,137.301478
35.483026,136.678055
35.409486,136.756977
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
31.245400,108.212000
35.170650,136.929897
35.170650,136.929897
35.170650,136.929897
28.249695,116.598520
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.170650,136.929897
35.170650,136.929897
35.360973,136.984549
43.030446,141.278525
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.530531,139.702801
35.240984,137.116187
35.170650,136.929897
35.145791,136.942520
35.170650,136.929897
35.139303,137.053708
35.139303,137.053708
35.139303,137.053708
35.139303,137.053708
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.170650,136.929897
35.170650,136.929897
31.245400,108.212000
31.245400,108.212000
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.609985,140.118126
35.170650,136.929897
35.170650,136.929897
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.793469,138.018733
35.643227,139.740055
35.240984,137.116187
35.170650,136.929897
35.139303,137.053708
35.170650,136.929897
35.139303,137.053708
35.851171,139.628296
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.530531,139.702801
35.787937,139.903177
35.168637,136.910249
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.141591,136.855079
35.240984,137.116187
35.139303,137.053708
35.139303,137.053708
35.139303,137.053708
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.128537,136.910230
35.240984,137.116187
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.240984,137.116187
31.245400,108.212000
35.145791,136.942520
35.185105,136.899844
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.452993,139.391570
35.530531,139.702801
35.240984,137.116187
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.649154,139.812790
35.240984,137.116187
35.139303,137.053708
35.185105,136.899844
35.139303,137.053708
35.822640,139.838687
35.822640,139.838687
35.151950,137.301478
35.151950,137.301478
35.319950,136.703432
34.974678,137.002791
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.139303,137.053708
35.139303,137.053708
35.170650,136.929897
35.185105,136.899844
35.530531,139.702801
35.168637,136.910249
34.947764,137.075563
34.769123,137.391461
35.240984,137.116187
35.099332,137.099531
35.099332,137.099531
35.240984,137.116187
35.145791,136.942520
35.170650,136.929897
35.139303,137.053708
35.139303,137.053708
35.139303,137.053708
35.170650,136.929897
28.249695,116.598520
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.452993,139.391570
35.145791,136.942520
35.145791,136.942520
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.188151,137.016332
35.188151,137.016332
35.170650,136.929897
35.170650,136.929897
35.139303,137.053708
31.245400,108.212000
31.245400,108.212000
35.145791,136.942520
35.145791,136.942520
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.306607,136.934098
35.099332,137.099531
35.335757,137.127762
35.145791,136.942520
35.170650,136.929897
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.374662,139.242073
35.609985,140.118126
35.179322,136.926015
35.240984,137.116187
35.174523,136.960717
35.139303,137.053708
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.530531,139.702801
35.185105,136.899844
35.409486,136.756977
35.174318,137.070047
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
23.131275,113.283667
35.240984,137.116187
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.304878,136.806915
35.240984,137.116187
35.139303,137.053708
35.139303,137.053708
31.245400,108.212000
31.245400,108.212000
35.099332,137.099531
35.220509,136.637211
34.950974,137.260842
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.565590,139.236215
35.530531,139.702801
35.642591,139.766757
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.240484,136.758964
34.674598,135.476774
35.240984,137.116187
35.185105,136.899844
35.185105,136.899844
35.561206,139.715843
28.249695,116.598520
35.168793,136.882394
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.452993,139.391570
31.245400,108.212000
35.170650,136.929897
35.240984,137.116187
35.240984,137.116187
35.240984,137.116187
35.240984,137.116187
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.367114,136.617975
35.240984,137.116187
35.170650,136.929897
35.139303,137.053708
35.118452,137.048852
35.139303,137.053708
35.145791,136.942520
35.139303,137.053708
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.452993,139.391570
35.168637,136.910249
35.170650,136.929897
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.051365,135.995831
35.139303,137.053708
35.170650,136.929897
35.145791,136.942520
35.139303,137.053708
35.139303,137.053708
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.139303,137.053708
35.139303,137.053708
35.139303,137.053708
35.139303,137.053708
35.185105,136.899844
35.156751,137.008084
35.168637,136.910249
35.099332,137.099531
31.245400,108.212000
35.139303,137.053708
35.208148,137.037220
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.185105,136.899844
35.099332,137.099531
35.099332,137.099531
34.769123,137.391461
35.649154,139.812790
35.240984,137.116187
35.306607,136.934098
35.335757,137.127762
35.139303,137.053708
35.145791,136.942520
35.139303,137.053708
35.156751,137.008084
35.389854,136.769256
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.357674,139.318278
35.530531,139.702801
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.240984,137.116187
35.139303,137.053708
35.139303,137.053708
35.156751,137.008084
35.179322,136.926015
35.156751,137.008084
28.249695,116.598520
35.151950,137.301478
35.151950,137.301478
35.185105,136.899844
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.185105,136.899844
35.561206,139.715843
35.240984,137.116187
28.249695,116.598520
35.139303,137.053708
28.249695,116.598520
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.530531,139.702801
36.065758,139.522106
35.409486,136.756977
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.132824,137.629175
35.740869,139.428831
35.240984,137.116187
34.947764,137.075563
35.145791,136.942520
35.170650,136.929897
35.139303,137.053708
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.452993,139.391570
23.492095,107.850730
35.214806,136.876850
35.170650,136.929897
35.409486,136.756977
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.649154,139.812790
35.139303,137.053708
35.170650,136.929897
35.145791,136.942520
35.168637,136.910249
35.170308,134.291991
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.139303,137.053708
35.139303,137.053708
35.145791,136.942520
35.156751,137.008084
35.156751,137.008084
35.139303,137.053708
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.139303,137.053708
35.139303,137.053708
35.099332,137.099531
35.352485,137.183419
35.170650,136.929897
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.409486,136.756977
26.496500,108.169000
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.769123,137.391461
35.306607,136.934098
35.240984,137.116187
35.240984,137.116187
35.170650,136.929897
35.139303,137.053708
35.118452,137.048852
28.249695,116.598520
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.861640,139.645796
34.769123,137.391461
23.492095,107.850730
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
39.732542,118.440917
35.240984,137.116187
34.920796,136.988604
35.729412,139.928568
35.240984,137.116187
35.141591,136.855079
35.139303,137.053708
35.139303,137.053708
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.707479,139.959102
35.609985,140.118126
35.409486,136.756977
35.099332,137.099531
35.099332,137.099531
35.240984,137.116187
48.599167,-1.343498
44.753371,5.368914
49.687382,33.266941
-4.842695,38.318805
35.145791,136.942520
34.950974,137.260842
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.273804,137.007459
35.240984,137.116187
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.449809,137.412827
35.145791,136.942520
35.139303,137.053708
35.145791,136.942520
35.139303,137.053708
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
34.950974,137.260842
35.066610,136.684300
35.360973,136.984549
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.139303,137.053708
35.360973,136.984549
35.151950,137.301478
35.151950,137.301478
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
35.066610,136.684300
35.240984,137.116187
35.240984,137.116187
34.950974,137.260842
34.950974,137.260842
40.984031,39.820314
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
31.245400,108.212000
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
31.245400,108.212000
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
31.245400,108.212000
35.145791,136.942520
35.460398,139.317506
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
35.088763,136.926643
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
35.145791,136.942520
35.409486,136.756977
35.240984,137.116187
28.249695,116.598520
35.787937,139.903177
35.304878,136.806915
35.139303,137.053708
36.019042,139.323762
35.240984,137.116187
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.409486,136.756977
35.141591,136.855079
36.019042,139.323762
35.546737,136.524363
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
34.950974,137.260842
35.170650,136.929897
35.409486,136.756977
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
34.950974,137.260842
35.151950,137.301478
35.151950,137.301478
35.240984,137.116187
35.851171,139.628296
35.861640,139.645796
35.304878,136.806915
35.139303,137.053708
35.561206,139.715843
35.546737,136.524363
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.099332,137.099531
35.409486,136.756977
35.409486,136.756977
35.185105,136.899844
35.530531,139.702801
35.783703,139.795319
35.561206,139.715843
35.325190,136.900712
35.609985,140.118126
35.059360,137.013714
35.185105,136.899844
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.240984,137.116187
41.860485,122.440831
35.649154,139.812790
35.244369,136.879032
28.249695,116.598520
35.099332,137.099531
30.663741,113.833465
35.319950,136.703432
35.099332,137.099531
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.643227,139.740055
36.238976,140.352368
35.861640,139.645796
35.304878,136.806915
35.151950,137.301478
35.707479,139.959102
22.595889,113.205016
35.319950,136.703432
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.059360,137.013714
34.810989,135.607816
35.409486,136.756977
28.249695,116.598520
-17.056870,-64.991229
35.471526,139.627520
34.769123,137.391461
34.769123,137.391461
34.893814,136.936952
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.699997,139.988668
35.244369,136.879032
36.305295,139.877140
1.339194,103.870822
35.649154,139.812790
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.409486,136.756977
34.769123,137.391461
35.185105,136.899844
35.689434,140.105330
35.240484,136.758964
35.609985,140.118126
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.409486,136.756977
35.151950,137.301478
35.357674,139.318278
35.409486,136.756977
35.826223,139.806178
35.151950,137.301478
35.546737,136.524363
26.496500,108.169000
36.065758,139.522106
35.561206,139.715843
35.168614,136.872927
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
